Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Payment,cogs,gross income,Rating,Hour,Minute,Part_of_Day,Day_of_Week
220-28-1851,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,Ewallet,69.46,3.473,9.7,18,14,Evening,Friday
600-38-9738,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,Credit card,359.6,17.98,4.3,15,5,Afternoon,Thursday
734-91-1155,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,Credit card,137.13,6.8565,7.7,10,34,Morning,Tuesday
451-28-5717,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,Cash,499.02,24.951,7.3,11,23,Morning,Wednesday
609-81-8548,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,Credit card,224.64,11.232,5.9,13,55,Afternoon,Wednesday
133-14-7229,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,Cash,125.74,6.287,5.0,11,43,Morning,Tuesday
534-01-4457,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,Credit card,490.26,24.513,8.0,14,36,Afternoon,Sunday
719-89-8991,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,Ewallet,457.05,22.8525,7.1,16,3,Afternoon,Monday
286-62-6248,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,Credit card,156.84,7.842,9.0,20,3,Evening,Wednesday
339-38-9982,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,Ewallet,119.72,5.986,6.7,14,55,Afternoon,Sunday
827-44-5872,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,Credit card,543.6,27.18,6.1,11,28,Morning,Thursday
827-77-7633,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,Cash,882.81,44.1405,9.3,19,41,Evening,Sunday
287-83-1405,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,Ewallet,152.58,7.629,7.0,19,1,Evening,Tuesday
435-13-4908,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,Credit card,693.44,34.672,7.2,18,4,Evening,Thursday
857-67-9057,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,Ewallet,229.5,11.475,8.2,19,20,Evening,Wednesday
236-27-1144,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,Ewallet,146.79,7.3395,8.4,10,31,Morning,Tuesday
892-05-6689,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,Ewallet,141.6,7.08,6.2,13,28,Afternoon,Monday
583-41-4548,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,Ewallet,116.69,5.8345,7.4,11,36,Morning,Thursday
339-12-4827,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,Credit card,73.96,3.698,5.0,11,32,Morning,Saturday
643-38-7867,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,Ewallet,97.94,4.897,6.9,11,44,Morning,Thursday
308-81-0538,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,Credit card,292.2,14.61,4.9,17,16,Evening,Monday
358-88-9262,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,Ewallet,524.88,26.244,5.1,18,43,Evening,Friday
460-35-4390,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,Ewallet,92.04,4.602,9.1,11,0,Morning,Tuesday
343-87-0864,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,Credit card,75.88,3.794,7.1,10,30,Morning,Thursday
173-50-1108,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,Credit card,80.72,4.036,5.0,12,14,Afternoon,Wednesday
243-47-2663,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,Credit card,112.62,5.631,5.5,16,43,Afternoon,Monday
841-18-8232,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,Credit card,71.2,3.56,9.2,20,40,Evening,Saturday
701-23-5550,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,Ewallet,155.24,7.762,4.9,13,40,Afternoon,Tuesday
647-50-1224,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,Ewallet,294.2,14.71,8.9,16,23,Afternoon,Saturday
541-48-8554,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,Credit card,548.55,27.4275,6.0,12,8,Afternoon,Monday
539-21-7227,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,Cash,257.7,12.885,4.2,17,45,Evening,Saturday
213-32-1216,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,Cash,396.36,19.818,7.3,10,28,Morning,Wednesday
747-58-7183,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,Ewallet,171.81,8.5905,6.5,20,31,Evening,Saturday
582-52-8065,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,Cash,488.79,24.4395,8.9,10,49,Morning,Friday
210-57-1719,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,Cash,524.16,26.208,9.7,12,34,Afternoon,Tuesday
399-69-4630,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,Credit card,133.26,6.663,8.6,10,23,Morning,Thursday
134-75-2619,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,Cash,135.24,6.762,6.9,18,51,Evening,Monday
356-44-8813,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,Credit card,112.44,5.622,7.7,13,45,Afternoon,Sunday
198-66-9832,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,Cash,144.08,7.204,9.5,19,38,Evening,Monday
283-26-5248,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,Ewallet,985.2,49.26,4.5,20,23,Evening,Wednesday
712-39-0363,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,Ewallet,249.96,12.498,5.6,15,24,Afternoon,Wednesday
218-59-9410,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,Ewallet,217.26,10.863,8.2,16,54,Afternoon,Friday
174-75-0888,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,Cash,194.22,9.711,7.3,12,32,Afternoon,Thursday
866-99-7614,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,Credit card,892.0,44.6,4.4,15,42,Afternoon,Monday
134-54-4720,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,Ewallet,339.36,16.968,5.7,13,58,Afternoon,Wednesday
760-90-2357,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,Ewallet,447.06,22.353,5.0,15,8,Afternoon,Wednesday
514-37-2845,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,Cash,198.5,9.925,9.0,13,2,Afternoon,Wednesday
698-98-5964,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,Credit card,812.1,40.605,6.3,13,1,Afternoon,Thursday
718-57-9773,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,Credit card,493.3,24.665,9.4,16,40,Afternoon,Sunday
651-88-7328,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,Cash,591.66,29.583,7.7,13,55,Afternoon,Tuesday
241-11-2261,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,Credit card,559.02,27.951,5.5,10,33,Morning,Thursday
408-26-9866,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,Ewallet,517.86,25.893,4.1,16,42,Afternoon,Saturday
834-83-1826,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,Credit card,410.2,20.51,7.6,17,16,Evening,Monday
343-61-3544,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,Cash,266.7,13.335,8.6,11,48,Morning,Tuesday
239-48-4278,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,Ewallet,70.91,3.5455,8.3,19,35,Evening,Sunday
355-34-6244,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,Credit card,144.78,7.239,8.1,19,55,Evening,Sunday
550-84-8664,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,Credit card,429.55,21.4775,8.6,14,33,Afternoon,Friday
339-96-8318,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,Ewallet,569.17,28.4585,6.3,19,49,Evening,Friday
458-61-0011,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,Cash,241.2,12.06,5.8,18,43,Evening,Wednesday
592-34-6155,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,Ewallet,127.08,6.354,6.2,14,43,Afternoon,Monday
797-88-0493,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,Cash,257.08,12.854,7.7,13,54,Afternoon,Tuesday
207-73-1363,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,Ewallet,139.02,6.951,8.1,12,15,Afternoon,Friday
390-31-6381,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,Cash,81.66,4.083,7.3,12,37,Afternoon,Monday
443-82-0585,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,Cash,310.72,15.536,8.4,19,54,Evening,Friday
339-18-7061,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,Credit card,185.96,9.298,8.0,15,6,Afternoon,Wednesday
359-90-3665,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,Credit card,72.32,3.616,9.5,18,3,Evening,Monday
375-72-3056,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,Ewallet,189.18,9.459,7.0,15,58,Afternoon,Saturday
127-47-6963,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,Credit card,206.84,10.342,9.8,13,53,Afternoon,Saturday
278-86-2735,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,Cash,157.02,7.851,9.2,14,3,Afternoon,Wednesday
695-28-6250,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,Ewallet,215.3,10.765,7.7,16,38,Afternoon,Monday
379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,Cash,596.1,29.805,5.3,11,7,Morning,Thursday
227-50-3718,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,Cash,73.1,3.655,4.4,12,23,Afternoon,Monday
302-15-2162,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,Credit card,279.18,13.959,4.3,10,54,Morning,Sunday
788-07-8452,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,Ewallet,169.68,8.484,9.4,17,38,Evening,Sunday
560-49-6611,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,Cash,45.58,2.279,9.8,14,13,Afternoon,Thursday
880-35-0356,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,Ewallet,225.6,11.28,4.8,11,51,Morning,Tuesday
585-11-6748,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,Cash,290.4,14.52,5.3,13,5,Afternoon,Friday
470-31-3286,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,Credit card,44.46,2.223,8.7,11,30,Morning,Friday
152-68-2907,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,Credit card,156.6,7.83,9.5,13,30,Afternoon,Friday
123-35-4896,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,Ewallet,419.94,20.997,5.3,19,11,Evening,Sunday
258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,Cash,184.25,9.2125,9.2,18,53,Evening,Saturday
334-64-2006,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,Ewallet,140.64,7.032,9.6,14,22,Afternoon,Sunday
219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,Ewallet,83.08,4.154,6.4,17,16,Evening,Wednesday
881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,Credit card,64.99,3.2495,4.5,10,6,Morning,Saturday
373-09-4567,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,Ewallet,775.6,38.78,6.9,20,35,Evening,Thursday
642-30-6693,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,Ewallet,327.06,16.353,7.8,13,54,Afternoon,Sunday
484-22-8230,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,Cash,363.23,18.1615,4.5,20,8,Evening,Tuesday
830-58-2383,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,Cash,127.0,6.35,8.6,15,26,Afternoon,Friday
559-98-9873,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,Ewallet,375.55,18.7775,5.2,12,56,Afternoon,Sunday
544-32-5024,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,Credit card,199.16,9.958,6.4,19,16,Evening,Thursday
318-12-0304,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,Ewallet,30.61,1.5305,5.2,12,20,Afternoon,Wednesday
349-97-8902,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,Ewallet,115.78,5.789,8.9,10,37,Morning,Thursday
421-95-9805,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,Credit card,28.96,1.448,6.2,10,18,Morning,Thursday
277-35-5865,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,Cash,890.73,44.5365,6.7,11,23,Morning,Saturday
789-23-8625,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,Cash,279.66,13.983,7.2,11,45,Morning,Thursday
284-54-4231,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,Credit card,80.93,4.0465,9.0,16,8,Afternoon,Saturday
443-59-0061,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,Ewallet,674.5,33.725,4.2,11,25,Morning,Sunday
509-29-3912,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,Ewallet,348.48,17.424,4.2,12,24,Afternoon,Wednesday
327-40-9673,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,Cash,435.6,21.78,6.9,19,51,Evening,Sunday
840-19-2096,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,Ewallet,439.55,21.9775,4.4,18,10,Evening,Thursday
828-46-6863,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,Credit card,591.18,29.559,4.0,11,22,Morning,Wednesday
641-96-3695,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,Ewallet,260.76,13.038,8.5,17,55,Evening,Thursday
420-97-3340,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,Credit card,215.04,10.752,9.2,15,30,Afternoon,Thursday
436-54-4512,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,Cash,91.61,4.5805,9.8,19,44,Evening,Wednesday
670-79-6321,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,Credit card,662.13,33.1065,4.9,15,27,Afternoon,Thursday
852-62-7105,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,Credit card,832.5,41.625,4.4,11,25,Morning,Saturday
598-06-7312,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,Cash,91.35,4.5675,6.8,15,42,Afternoon,Saturday
135-13-8269,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,Cash,157.76,7.888,9.1,16,4,Afternoon,Saturday
816-57-2053,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,Ewallet,121.74,6.087,8.7,12,37,Afternoon,Saturday
628-90-8624,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,Cash,825.8,41.29,5.0,14,41,Afternoon,Thursday
856-66-2701,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,Ewallet,159.9,7.995,7.5,14,19,Afternoon,Friday
308-39-1707,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,Credit card,12.09,0.6045,8.2,18,19,Evening,Saturday
149-61-1929,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,Credit card,641.9,32.095,6.7,14,8,Afternoon,Saturday
655-07-2265,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,Ewallet,234.93,11.7465,5.4,16,38,Afternoon,Tuesday
589-02-8023,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,Credit card,167.54,8.377,7.0,10,54,Morning,Tuesday
420-04-7590,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,Ewallet,299.1,14.955,4.7,11,29,Morning,Monday
182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,Credit card,239.73,11.9865,5.0,19,28,Evening,Wednesday
188-55-0967,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,Credit card,664.7,33.235,5.0,15,1,Afternoon,Tuesday
610-46-4100,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,Credit card,202.65,10.1325,6.0,20,31,Evening,Sunday
318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,Cash,46.2,2.31,6.3,12,16,Afternoon,Tuesday
364-33-8584,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,Cash,88.15,4.4075,8.5,15,27,Afternoon,Friday
665-63-9737,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,Ewallet,157.26,7.863,7.5,17,36,Evening,Wednesday
695-09-5146,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,Ewallet,296.37,14.8185,6.4,20,0,Evening,Saturday
155-45-3814,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,Ewallet,708.4,35.42,4.7,15,29,Afternoon,Tuesday
794-32-2436,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,Ewallet,111.34,5.567,6.0,15,8,Afternoon,Wednesday
131-15-8856,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,Credit card,580.16,29.008,4.0,19,26,Evening,Saturday
273-84-2164,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,Ewallet,60.25,3.0125,5.5,15,53,Afternoon,Saturday
706-36-6154,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,Ewallet,174.24,8.712,8.7,18,43,Evening,Friday
778-89-7974,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,Cash,421.26,21.063,7.4,14,58,Afternoon,Saturday
574-31-8277,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,Cash,33.63,1.6815,5.6,19,55,Evening,Wednesday
859-71-0933,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,Cash,30.98,1.549,6.3,15,10,Afternoon,Wednesday
740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,Cash,247.4,12.37,7.1,16,44,Afternoon,Sunday
369-82-2676,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,Ewallet,378.3,18.915,7.8,18,22,Evening,Tuesday
563-47-4072,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,Cash,334.86,16.743,9.9,11,52,Morning,Tuesday
742-04-5161,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,Cash,727.8,36.39,7.3,17,24,Evening,Sunday
149-15-7606,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,Ewallet,335.88,16.794,5.1,15,31,Afternoon,Wednesday
133-77-3154,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,Credit card,240.72,12.036,9.4,18,4,Evening,Saturday
169-52-4504,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,Credit card,47.07,2.3535,5.8,14,13,Afternoon,Thursday
250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,Credit card,99.69,4.9845,8.0,10,23,Morning,Wednesday
562-12-5430,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,Ewallet,264.45,13.2225,7.9,10,11,Morning,Friday
816-72-8853,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,Cash,139.65,6.9825,5.9,15,48,Afternoon,Tuesday
491-38-3499,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,Credit card,55.45,2.7725,4.9,17,46,Evening,Tuesday
322-02-2271,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,Cash,128.91,6.4455,9.3,11,46,Morning,Sunday
842-29-4695,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,Credit card,119.98,5.999,7.9,12,7,Afternoon,Wednesday
725-67-2480,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,Credit card,352.5,17.625,5.9,18,14,Evening,Sunday
641-51-2661,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,Credit card,871.0,43.55,9.9,14,45,Afternoon,Tuesday
714-02-3114,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,Cash,197.6,9.88,7.7,11,39,Morning,Thursday
518-17-2983,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,Ewallet,194.52,9.726,7.6,15,44,Afternoon,Monday
779-42-2410,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,Ewallet,173.22,8.661,7.7,13,6,Afternoon,Wednesday
190-14-3147,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,Ewallet,71.88,3.594,6.4,20,43,Evening,Saturday
408-66-6712,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,Ewallet,286.26,14.313,4.4,14,19,Afternoon,Saturday
679-22-6530,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,Credit card,81.24,4.062,4.1,10,1,Morning,Thursday
588-47-8641,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,Ewallet,560.4,28.02,4.4,19,30,Evening,Monday
642-61-4706,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,Cash,186.8,9.34,5.5,16,34,Afternoon,Saturday
576-31-4774,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,Ewallet,220.23,11.0115,4.0,13,10,Afternoon,Saturday
556-41-6224,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,Credit card,269.12,13.456,9.3,17,10,Evening,Friday
811-03-8790,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,Credit card,454.8,22.74,4.8,10,22,Morning,Friday
242-11-3142,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,Cash,167.54,8.377,4.6,19,57,Evening,Sunday
752-23-3760,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,Credit card,448.56,22.428,7.3,19,29,Evening,Tuesday
274-05-5470,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,Cash,293.88,14.694,6.0,18,30,Evening,Saturday
648-94-3045,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,Ewallet,589.5,29.475,8.1,14,27,Afternoon,Thursday
130-67-4723,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,Ewallet,291.0,14.55,9.4,13,57,Afternoon,Friday
528-87-5606,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,Cash,39.48,1.974,6.5,19,43,Evening,Tuesday
320-85-2052,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,Credit card,34.81,1.7405,7.0,10,11,Morning,Monday
370-96-0655,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,Ewallet,295.92,14.796,7.1,13,46,Afternoon,Wednesday
105-10-6182,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,Ewallet,42.96,2.148,6.6,12,22,Afternoon,Wednesday
510-79-0415,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,Ewallet,138.48,6.924,4.9,19,20,Evening,Thursday
241-96-5076,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,Credit card,98.2,4.91,6.4,12,58,Afternoon,Tuesday
767-97-4650,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,Credit card,129.66,6.483,8.0,11,59,Morning,Tuesday
648-83-1321,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,Cash,635.6,31.78,4.3,17,59,Evening,Wednesday
173-57-2300,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,Cash,145.76,7.288,6.1,12,51,Afternoon,Wednesday
305-03-2383,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,Cash,201.3,10.065,7.5,10,36,Morning,Friday
394-55-6384,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,Cash,631.71,31.5855,6.7,13,38,Afternoon,Friday
